"FIPS","State","County","REDEMP_SNAPS12","REDEMP_SNAPS16","PCH_REDEMP_SNAPS_12_16","PCT_SNAP12","PCT_SNAP16","PCH_SNAP_12_16","PC_SNAPBEN10","PC_SNAPBEN15","PCH_PC_SNAPBEN_10_15","SNAP_PART_RATE08","SNAP_PART_RATE13","SNAP_OAPP09","SNAP_OAPP16","SNAP_CAP09","SNAP_CAP16","SNAP_BBCE09","SNAP_BBCE16","SNAP_REPORTSIMPLE09","SNAP_REPORTSIMPLE16","PCT_NSLP09","PCT_NSLP15","PCH_NSLP_09_15","PCT_FREE_LUNCH09","PCT_FREE_LUNCH14","PCT_REDUCED_LUNCH09","PCT_REDUCED_LUNCH14","PCT_SBP09","PCT_SBP15","PCH_SBP_09_15","PCT_SFSP09","PCT_SFSP15","PCH_SFSP_09_15","PC_WIC_REDEMP08","PC_WIC_REDEMP12","PCH_PC_WIC_REDEMP_08_12","REDEMP_WICS08","REDEMP_WICS12","PCH_REDEMP_WICS_08_12","PCT_WIC09","PCT_WIC15","PCH_WIC_09_15","PCT_CACFP09","PCT_CACFP15","PCH_CACFP_09_15","FDPIR12"
"31057","NE","Dundy","","","","9.495620772361","9.1264506196791","-0.36917015268187","6.1005976095618","6.8055555555556","11.555555555556","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","29.752066115702","34.95145631068","12.396694214876","12.621359223301","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31059","NE","Fillmore","24751.50375","28285.324285714","14.277195322786","9.495620772361","9.1264506196791","-0.36917015268187","6.0271646859083","6.2929400615968","4.4096252473381","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","20.092378752887","21.630434782609","8.3910700538876","7.5","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31061","NE","Franklin","","","","9.495620772361","9.1264506196791","-0.36917015268187","9.1989664082687","9.812050856827","6.6647101570798","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","35.280373831776","34.530386740331","15.654205607477","14.364640883978","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31063","NE","Frontier","","","","9.495620772361","9.1264506196791","-0.36917015268187","5.2612481857765","5.5406954528086","5.3114252961406","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","22.752293577982","25.671140939597","14.862385321101","13.255033557047","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31065","NE","Furnas","58222.54","33556.126666667","-42.365745866349","9.495620772361","9.1264506196791","-0.36917015268187","9.0912146266048","9.2630782979308","1.890436849033","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","30.06993006993","32.114183764496","16.608391608392","17.127564674398","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31067","NE","Gage","208363.95978261","171078.70865672","-17.894289955323","9.495620772361","9.1264506196791","-0.36917015268187","9.2704644943451","9.4261232828676","1.6790829479732","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","26.49544863459","34.246575342466","9.3628088426528","9.9713284485505","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","18.35019","15.92733","-13.20345","59905.49","57885.22","-3.372428","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31069","NE","Garden","","","","9.495620772361","9.1264506196791","-0.36917015268187","11.100307891752","11.8059159315","6.3566528661093","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","41.071428571429","42.412451361868","22.857142857143","16.731517509728","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31071","NE","Garfield","","","","9.495620772361","9.1264506196791","-0.36917015268187","4.2703757930698","4.288306119083","0.41987700572559","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","20.725388601036","","14.507772020725","","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31073","NE","Gosper","","","","9.495620772361","9.1264506196791","-0.36917015268187","5.4631441617743","5.6317750677507","3.0867006431258","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","21.153846153846","33.632286995516","12.692307692308","13.004484304933","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31075","NE","Grant","","","","9.495620772361","9.1264506196791","-0.36917015268187","","","","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","21.951219512195","33.974358974359","17.886178861789","14.102564102564","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31077","NE","Greeley","","","","9.495620772361","9.1264506196791","-0.36917015268187","5.2863146834778","5.5189908131085","4.4014808720691","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","43.854748603352","32.493702770781","19.553072625698","19.647355163728","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","14.69909","","","6808.618","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31079","NE","Hall","356448.29031325","333907.60123348","-6.3236911755037","9.495620772361","9.1264506196791","-0.36917015268187","14.150755598023","13.456090651558","-4.9090307697913","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","44.183123877917","47.309738998226","10.897666068223","11.791536447335","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","30.68208","28.35736","-7.576784","157287.5","171122.5","8.795996","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31081","NE","Hamilton","63733.455483871","59980.5075","-5.8885054252562","9.495620772361","9.1264506196791","-0.36917015268187","6.3020604997808","6.2461415549987","-0.88731209076799","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","16.484848484848","20.291693088142","9.8787878787879","12.87254280279","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31083","NE","Harlan","","","","9.495620772361","9.1264506196791","-0.36917015268187","8.2043042165742","8.0988299003965","-1.2855973327342","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","36.792452830189","30.10752688172","10.377358490566","10.752688172043","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","8.43719","","","6935.37","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31085","NE","Hayes","","","","9.495620772361","9.1264506196791","-0.36917015268187","","","","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","30.612244897959","30.47619047619","14.285714285714","16.190476190476","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31087","NE","Hitchcock","","","","9.495620772361","9.1264506196791","-0.36917015268187","11.462631820266","11.537126995142","0.6498959056211","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","41.624365482234","36.951501154734","17.51269035533","20.092378752887","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","","","","","","","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
"31089","NE","Holt","80827.90848","63958.038181818","-20.871343345914","9.495620772361","9.1264506196791","-0.36917015268187","6.452643347708","6.507890311732","0.85619119246034","66","79.024","1","1","0","0","0","1","1","1","13.551342827834","12.711650045618","-0.83969278221604","30.876747141042","33.45521023766","15.057179161372","14.442413162706","3.2282860194621","3.7088699128252","0.48058389336308","0.46381564483065","0.64218248171333","0.17836683688268","19.9209","20.97785","5.305713","25097.85","24231.74","-3.450908","2.5372658309859","1.9829676034575","-0.55429822752841","2.286183102817","2.3593099847589","0.073126881941898","0"
